text	label
阿飞 在 5 月 22 日 讲解 的 怒 拿 二十 杀 的 最强 辅助 这个 游戏 视频 还 能 找到 不	0
我 一直 单曲 循环 赵雷 的 民谣 成都	1
我 说 下周一 上午 9 : 30 不要 忘 了 提醒 我 去阳 东村 开会	4
上周五 伦敦 是 刮 北风 吗	6
找 一下 到 亳州 火车站 的 公交线	7
怎么 做 地铁 才能 到 北京动物园	7
查下 日历 前天 是 几号 啊	8
找 蒋欣演 的 遇见 幸福	5
新闻台 的 重庆 之声 给 我 找 一 找 啊	3
准备 出门 ， 把 家里 所有 的 灯 都 关掉 吧	2
下周 上海 的 天气 怎么样	6
找出 5.31 日 20 点 45 播出 的 动漫	0
能 给 我 播放 一个 2020 年 比较 火 的 古装剧 吗	5
聂远 和 吴谨言演 的 幸福 还会来 敲门 播放 一下	5
帮 我 播放 完美 的 她	5
想 听 《 只要 你 过 得 比 我 好 》 了 ， 要 钟镇涛 版	1
给 我 找 2019 年 林俊杰 演唱会 的 视频	0
快点儿 调 到 中国 之声 去 我 要 听 千里 共 良宵	3
给 我 打开 全屋 杀菌 模式	2
2 月 4 号 晚上 不会 下雨 吧	6
范冰冰 参演 的 美国 大片 给 我 来 一个	5
帮 我 查查 佛山 到 珠海 的 大巴 到 站 了 没有 呢	7
很 想 看 越南 的 电视剧 现场 拍摄 视频 随便 播 一个 给 我	0
广西 音乐 那个 是 FM950 拨到 那儿 去	3
请 明天 下午 三点 叫 我 去 看 冰展	4
李一桐 的 电视剧 这 几年 上线 的 可以 播放 一部 给 我 看看 吗	5
自动 报警 系统 关闭	2
可以 让 我 知道 10 点 1 刻有 漯河 始发 的 特快 吗	7
可以 试试 蒸 烤箱 的 3D 热风 模式 不	2
查找 陈奕迅 2010 年 全国 巡回演唱 会 的 视频	0
找到 王磊 的 在 济南 经济 广播 的 节目 按 时间 顺序 播放	3
后天 到底 是 几月 几日	8
柳欣 主持 的 中华 之声 可以 播放 给 我 听听 不	3
可不可以 在 10 点 叫 我 看 足球比赛 ？	4
我 想 看 2020 年谍 战 电视剧 风声 的 讲解 视频	0
我 想 你 继续 播放 一下 五月 的 青春	5
循环 收听 音乐 类 的 南京 人民 广播电台 音乐台	3
请 循环 收听 张亮 主持 的 办法 总 比 困难 多	3
来 一首 00 年代 的 韩文 歌	1
今天 卧室 空调 的 风速 开 到 最大	2
我 想 知道 春节 是不是 农历 8 月 12	8
能 播放 一下 唐嫣 和 钟汉良 的 何以 笙箫 默 吗	3
我 想 听 频率 是 九 四点 八 的 苏州 音乐 广播电台	3
放 一个 杨幂 演 的 电视剧 的 花絮 来看	0
岳阳 9 点去 永州 的 汽车票 还有 吗	7
我 想要 订 三张 三亚 的 邮轮 票	7
播放 荒野 求生 纪录片	0
找 其他 王一博 主演 的 古装剧 播放 可以 吗 ， 除了 有匪	5
我要 你 给 我订 几张 去 太原 的 商务 舱	7
嗯 把 空调 温度 调低 点儿	2
未来 几天 天长 有 可能 下雨 吗	6
随便 播放 一个 有声 小说	9
5 月 25 日 有没有 关于 韩国 的 新闻 ， 放 来 看看	0
昨天 的 乒乓球 比赛 给 我 回放 一下	0
给 我 播放 一首 抖音 歌曲 可以 吗	1
少女 节是 什么 时候	8
来 给 我 继续 播放 下 布衣 天子 吧	5
2019 年 肖战 的 剧 是不是 可以 给 我 播放	5
请 循环 收听 主持人 是 海亮 的 心 相印	3
请 帮 我 把 3 月 24 号 的 提醒 改为 每周六 提醒	4
我要 写个 观后感 ， 请 替 我 找个 60 年代 战争 题材 电影	5
坐 汽车 怎么 才能 到 普者黑 高铁 站	7
现在 把 周杰伦 的 歌 都 给 我 顺序 播放 一下 吧	1
有没有 今年 上 新 的 美国 动作类 电影 播放 一下 吧	5
从 我 这儿 到 紫金 蓝塘 怎么 走	7
我要 存放 一些 虾 ， 帮 我 把 变温 抽屉 开 到 珍品 档好 吗	2
可可托海 的 牧羊人 可以 给 我 单曲 循环 吗	1
你 能 马上 给 我建 一个 明天 提醒 我 给 女儿 买治 肠胃 的 药 的 日程 吗	4
后天 去 上海 玩 是 周几来 着	8
明天 是 农历 的 哪一天 啊	8
找 出来 王一博 跳舞 的 视频	0
音乐 类 的 动感 101 收听 吧	3
播放 一下 张艺谋 的 电影 纪录片 悬崖 之上 的 幕后 花絮	0
我 想 你 给 我 播放 几首 金莎 的 二 零零 几年 的 歌 呢	1
王艳梅演 的 水中 花请 播放	5
今天 可以 洗车 不会 不会 有 沙尘暴 啊	6
我 想 看 地球 脉动 的 纪录片	0
提醒 我 下午 3 点 坐飞机 去 上海	4
播放 104.2 蚌埠 经济 广播电台	3
我 想 看 一会 港片 新 喜剧之王 呢	5
明天 我 可以 穿 短袖 吗	6
播放 高丽 霞 的 歌儿 一壶 老酒	1
播放 童话故事 谁 是 最 幸运 的 英文版 的	9
拜托 记得 提醒 我 十一点 给 杨哥 打电话	4
福建 明 晚会 有 台风 袭击 吗	6
江西 现在 有风 吗	6
这雪 快停了 吗 要 下班 了	6
2000 年 有没有 治愈 的 英文歌 听	1
播放 杭州 明天 的 气温 指数	6
给 我 放 中国 之声 的 千里 共 良宵	3
放 一首 张叶蕾 专辑 还是 分开 里 的 歌	1
让 我 知道 3 月 2 日 和 3 月 4 日 哪天 是 农历 1 月 16 呢	8
90 年代 的 那个 恐怖片 继续 给 我 播放 吧	5
给 我 搜索 人生 一串 第二季 纪录片	0
这时候 想 让 空调 上下 扫 风行 不行 呢	2
6 点有 北京 去 沈阳 的 火车 吗	7
我要 查明 天去 北京 的 火车票	7
什么 时候 立秋	8
把 6 月 20 号 的 提醒 改成 6 月 10 号	4
立刻 找 出来 小米 笔记本   Pro   15   锐龙版 的 测评 视频	0
查找 动漫 蜡笔小新	0
杭州 大后天 是 阴天 吗	6
明天 北京 温度 会 很 高 吗	6
帮 我 随机 来 一首 黄安 传灯 里 的 歌曲 呢	1
收听 中央广播电台 的 经济 之声	3
我 想 看 艾玛 沃特森 拍摄 哈利波 特时 的 花絮	0
周四 回 保定 的 汽车票 还有 吗	7
我 想 知道 明天 会 不会 下雨	6
我要 看 一个 2018 年 的 电影 影 呢	5
赶快 查看 9 点有 佳木斯 去 哈尔滨 的 大巴车 吗	7
能 不能 把 风声 这个 推理 剧给 我 放 出来	5
建 一个 备忘录 周一 至 周五 下午 4 : 30 打卡	4
需要 你 收 一个 频率 是 一零 七点 六 的 黄冈 电台 文艺 台 呢	3
现在 我 很 绝望 ， 请 给 我 单曲 循环 凉凉 。	1
你 帮 我 设定 个 周五 上午 7 点去 地里 拔草 的 闹钟 。	4
帮 我查 一下 青岛 后天 是 晴天 吗	6
今天 我 想 看看 有关 新冠 疫情 的 新闻 视频	0
哆 啦 A 梦 的 主题曲 日语 版 播放 一下 啊	1
我 想 乘 轮船 去 海口 旅行 ， 帮忙 查 一下 票	7
我要 看 科幻 国漫 吞噬 星空	0
到 时间 听 FM103.7 的 全城 热恋 了	3
马上 给 我 知道 农历 5 月 18 是 7 月 1 日 还是 7 月 2 日 啊	8
请 帮 我 设置 一个 周末 上午 10 点去 冲浪 的 闹钟 。	4
几月 几号 是 火把节	8
能 给 我 一个 轻松 的 爱情 剧 看看 吗	5
放 一下 蔡依林 的 爱情 三十六计 啊	1
可以 不 可以 把 浴霸 切换 到 制热 功能	2
上个月 的 今天 是 周几	8
我 就要 循环 播放 月亮代表 我 的 心 。	1
今年 的 5 月 20 号 是 农历 的 哪天	8
帮 我 看看 明年 元宵节 是 什么 时候	8
来个 新闻 的 找 FM91 点 4 的 广东 电台 新闻台	3
广东 下个月 会 有 台风 吗 ？	6
19 号 下午 3 点 40 拍 艺术照 的 行程 帮 我定 一下 。	4
播放 2007 年 的 偶像剧 奋斗 1 点 25 倍速	5
查 到 高峰 第一 中学 的 路	7
还 能 不能 打开 自动 报警 系统 了	2
今年 的 元宵节 是 周几	8
麻烦 打开 乐视 播放 面具 背后	5
请 不要 在 6 点 提醒 我 看电视 了	4
给 我 看看 13 点有 北京 飞 新西兰 的 飞机 吗	7
舒克 贝塔 的 相关 视频 按照 更新 顺序 播放	0
我 现在 要 看 乌鸦 小姐 与 蜥蜴 先生	5
再 播放 一下 2020 年 美国 大选 的 视频	0
麻烦 将 5 号 9 点 的 闹钟 打开	4
设置 一个 明天 早上 10 点 参加 营销 峰会 的 闹钟 。	4
即刻 帮 我 把 台 调到 蜻蜓 fm 的 歌	3
双城 空气 这 周末 好不好	6
在 凌晨 两点 喊 我 关掉 录音机 可以 吗	4
告诉 我 北京 开往 长沙 的 复兴号 有没有 到 站 呢	7
我要 看一遍 倩女幽魂 ， 要 张国荣 版 的 哦	5
后天 会 下雨 吗	6
播放 李健 的 中文歌曲 异乡人	1
你 帮 我 看 一下 有没有 这个 飞机票 到 宁波 的	7
9 月 6 日 上海 温度 下降 吗	6
中国 的 阴历 2 月 22 是 哪一天 呢	8
能 找到 今年 于 文文 在 为 歌而赞 唱歌 的 视频 吗	0
查询 昨天 南昌 的 天气情况	6
我 想 听 交通 类 的 羊城 交通 广播电台	3
莫文蔚 2013 年 的 歌来 一首 吧	1
明天 10 点 闹钟 关了 吧	4
立刻 就 想 看 美国 的 2020 年 的 电影	5
很 想 看 韩国 的 电影 预告片 随便 播 一个 给 我	0
6 月 9 日 海南 湿度 是 多少 ？	6
打开 电视 。	2
6 月 1 号 至 6 月 20 号 的 提醒 我 想 全部 删除	4
卧室 灯光 有点 刺眼 ， 设成 暖光 可以 吗	2
去 奔 牛 实验 小学 怎么 走	7
打开 天猫 精灵 ， 让 它 为 我 讲 笑话	2
提醒 我 早上 7 点去 菜市场 买菜 的 闹钟	4
我 想 把 音响 的 音质 调 到 安静	2
到 蚂蚁 水库 怎么 走	7
能否 从 苏州 坐 高铁 去 西宁 ？	7
金莎 和 林俊杰 合唱 的 歌曲 随机 来 一首	1
我 想 听 英文版 的 追光 者 。	1
7 号 10 点到 淮南 的 汽车票 还有 吧	7
我要 小小的 空调 风速	2
CA1301 航班 还有 没有 票 呢	7
能 不能 把 空调 调整 为 节能 模式 呢	2
廊坊 昼夜 温差 大 吗	6
107 点 8 音乐 之声 给 我 播放 一下	3
能 不能 看一看 礼拜 几是 9 月 的 2 日	8
今天 晚上 抚顺 最低温度 多少	6
能 不能 帮 我 打开 音响	2
搜索 重庆 明天 的 紫外线 指数	6
播放 香港 喜剧 我爱钟 无艳	5
是不是 能 给 我 播放 一个 台湾 女演员 林志玲 的 电视剧	5
提醒 我 下午 2 点有 一个 手术	4
播放 5 月 15 日 下午 两点 的 女子双打 网球 比赛 视频	0
父亲节 是 每年 的 几月 几号	8
凤凰 传奇 的 歌曲 能 不能 顺序 播放 呢	1
播放 这 就是 生活 刘恺威 陈 都灵 演 的	5
我 想 看 芒果 TV 的 正是 青春 璀璨 时	5
找 一个 昨天早上 九点 的 英雄 联盟 游戏 直播 的 视频	0
日本 电影 昼颜 播放 给 我 看看 可以 不	5
听不见 呀 ， 帮 我 把 电视 开大点 声 吧	2
星期二 是 农历 几月 几日	8
在 4 : 50 请 不要 忘记 提醒 我 回单	4
属于 REVISIT 的 同道中人 立刻 播放 一下 吧	1
新建 一个 备忘录 3 月 20 号 接机	4
义乌 明天 会 不会 下雨	6
请问 下 周三 期末考试 是 几号 啊	8
你 可以 给 我 收听 一下 频率 是 八九点 三 的 中央 电台 第三套 吗	3
打开 音响 ， 播放歌曲	2
帮 我 看看 农历 8 月初 7 是 哪天 啊	8
查询 下 重庆 开往 哈尔滨 的 动车 哪天 有 呀	7
帮 我 播放 那 片花 那片海	5
随机 来 一首 玩乐 里 的 歌 吧	1
今天 晚上 9 点去 酒吧 的 行程 帮 我 设定 下 。	4
查 一下 星期三 去 深圳 的 汽车票	7
北京人民广播电台 交通 台 是 FM103 点 9 吧 听听	3
现在 可以 帮 我建 一个 备忘录 10 月 1 号 去 天安门 看 升旗 吗 ？	4
新建 一个 重要 备忘录 明天 早上 七点 提醒 我带 取票 的 单子	4
快 帮 我 播放 一下 江湖 流 啊 要 反复 唱	1
闻风节 是 农历 的 什么 时候	8
高飞 主播 的 路 长情 更长 在 重庆 交通广播 里 ， 现在 调台 吧	3
能 不能 帮 设置 7 : 30 和 9 : 40 的 闹铃	4
泰剧 禁忌 女孩 可以 播放 一下 不	5
如何 才能 做 地铁 去 北京 鸟巢 体育馆 呢	7
调 很大 很大 的 空调 风速	2
在 二十分钟 之后 播放 80 年代 首次 在 意大利 上映 的 末代皇帝 。	5
现在 将 加湿器 调至 3 档 吧	2
明天 是 星期 几	8
这时候 可以 帮 我 打开 洗衣机 吧	2
收听 新闻 类 的 黄冈 电台 新闻台	3
放 一下 八十年代 张国荣 唱 的 《 风再起 时 》	1
石家庄 电台 的 吃喝玩乐 搜城记 这个 节目 很 有趣 ， 我 想 听 一 听	3
请 记得 提醒 我 周六 下午 3 点去 浇地 。	4
可不可以 继听 一下 频率 是 九 五点四 的 从化 人民 广播电台	3
5 月 6 日 的 英雄 联盟 比赛 给 我 回放 一下	0
能 把 林俊杰 这些 年 唱的歌 都 播放 一遍 吗	1
立即 告诉 我 惠州 去 佛山 的 大巴 是 19 点 30 的 不	7
孔 刘 等待 的 20 时 给 我 放 一下 吧	3
5 月 21 日 在 日本 发生 的 给 小学生 太空 授课 这个 新闻 视频 给 我 再次 回 放下 吧	0
可以 帮 我 把 取暖器 调到 30 度 吗	2
我 想 你 给 我 找到 阿杰 主持 的 都市 之声 给 我 播放 一下 呢	3
查下 南昌 明天 会 下雪 吗	6
查查 现在 扫地 机器人 的 状态	2
查询 明天 邯郸 降雨	6
麻烦 把 空调 的 风速 调大	2
衡水 下 月 刮风 天数 多 吗	6
给 我 来 一个 英国 的 纪录片 破茧	0
现在 请 收听 朱朱 的 服装 搭配	3
告诉 我 一条 不 走 高速 的 去 沈阳 路线	7
三旬 内 的 歌曲 可以 随机 来 一个 不	1
电磁炉 关 一下	2
查询 上 月 穿 短袖 气温 会 刚好 吗	6
是不是 快 下雨 了 会 下 暴雨 还是 大雨	6
播 一下 小草 主持 的 众 有 期待	3
我要 看成 龙 主演 的 动作片 十二生肖 。	5
客厅 空调 的 风速 放 最高 好 吗	2
麻烦 播放 由 梁朝伟 和 张曼玉 主演 的 电影 花样年华 。	5
海南 的 风天 很大 吗	6
孙俪 主演 的 都市 职场 剧 安家 第五集 我 想 看	5
1 分钟 后 看看 星期 几是 建军节	8
苏打 绿 的 小 情歌 是不是 能 播放 呢	1
长春 冬天 空气质量 好不好 呀	6
调 到 重庆 经济 广播 ， 我 想 听 经济 类 的 广播	3
有个 日本 推理片 嫌疑人 X 的 献身 我 想 看	5
我 想 听 下 广播 ， 帮 我 开下 收音机 吧	2
可不可以 给 我 来 一个 特效 吃 鸡 的 游戏 视频	0
帮 我 差 一下 周四 西安 会 不会 下雨 。	6
速度 的 告诉 我 开往 晋城 的 复兴号 今天 有票 吗	7
我 想 听 一个 音乐 电台 魅力 103 呢	3
给 我 开 电视	2
中午 三亚 的 风向 是 东南风 吗	6
播放 一下 保定 新闻广播 的 相伴 到 黎明	3
美食 纪录片 去 你家 吃饭 好 吗 给 我 找 一下	0
帮 我 查询 一下 农历 7 月 1 是 什么 节日	8
告诉 我 明天 是 星期 几	8
帮 我 打开 蒸烤 机好 吗 ， 我要 蒸鱼 吃	2
我要 听 张杰 的 跨国 山海	1
唱个 抖音 的 歌 可以 不	1
你 能 给 我 来 一首 火辣 劲 爆 的 舞曲 吗	1
长春 在 下 周三 比赛 的 日子 会 不会 下雨 。	6
周三 下午 2 点 20 分去 培训 的 闹铃 设定 一下 。	4
张家口 未来 一周 的 温度 和 降水 情况 是 怎样 的 。	6
查下 中秋节 是不是 10 月 1 日	8
命令 你 查询 一下 去往 安顺市 的 动车 今天 有 吗	7
我 想 听 2001 年 赵本山 的 小品 拐卖	9
准备 收拾 收拾 ， 扫地 机器人 开始 工作	2
是否 可以 来 一个 频率 是 一零 一点 二 的 黄石 新闻台 啊	3
去 搜 搜看 09 年 的 青年节 是 农历 的 7 月 28 吗	8
请 给 我 播放 沈阳 的 降水量	6
我 想 听 频率 是 一零 二点 零 的 张家港 人民 广播电台 调频 音乐台	3
播放 爱情 类型 的 广播剧 听听 吧	9
最快 去 一班 北京 去 上海 的 机票 还有 几张	7
打开 一下 风扇 行不行 呢	2
能否 新增 12 月 18 号 去 东北 的 备忘录	4
电台 主持 易辛 主持 的 健康 有道 帮 我 放 一下	3
我 想 听 一下 频率 是 九 三点 零 的 young 电台	3
查询 一下 沧州 湿度	6
明天 淄博 最高 气温 能到 15 度 不	6
来 一首 邓丽君 的 歌儿 听听	1
喜剧 西红柿 首富 是不是 可以 播放 一下 呢	5
单曲 循环 周兴哲 的 怎么 了 。	1
2020 年 抖 音火 的 歌曲 顺序 播放 下 吧	1
明天 海淀 会 下雨 吗	6
我 想 知道 昨天 是 几号 呀	8
这时候 帮 我 把 加湿器 调到 1 档 吧	2
找下 5 月 26 日 的 王者 荣耀 KPL 职业联赛	0
按 顺序 播放 逃跑 计划 专辑 世界 里 的 所有 歌曲 。	1
找 一下 日本 动漫 鬼灭 之刃	0
明天 上午 6 点去 晨 跑 的 闹钟 帮 我 开启 一下 。	4
单曲 循环 夜半 小夜曲 伴 我 入眠 吧	1
提醒 我 明天 早上 6 点 起床 的 闹钟	4
我 想 看 陈情 令 大结局 帮 我 播放 一下	5
到 澎湖 走 哪条 路快 啊	7
打开 周六 周日 的 闹钟	4
查 一下 9 点到 北京西 的 火车票	7
能 不能 收到 明天 青岛 的 日出 在 几点	6
周深版 的 达拉 崩 吧 给 我 播放 一下	1
赶快 看一看 几月 几号 是 这个 周四	8
能否 看一看 飞 新西兰 的 飞机 是 今天 的 吗	7
这个 月 15 号 是 星期 几	8
我 想 知道 北京 飞 温哥华 的 飞机 哪 天才 有 呀	7
随机 来 一首 舞曲 给 我 可以 不	1
帮 我 设置 每天 中午 12 : 30 叫 我 健康 码 签到	4
现在 订个 下午 六点 我要 去 跑步 的 闹钟	4
下元节 是 周几	8
看看 昨天 有没有 沈阳 来 郑州 的 动车 的 吗	7
我 要查 周六 去 伦敦 的 飞机票 。	7
帮 我 导航 去 机场 的 路	7
来 播放 一首 梅艳芳 的 歌儿	1
汪苏 泷 专辑 大 娱乐 家 随机 播放 吧	1
空气 净化器 设 为 强风 模式 可以 吗	2
2017 年 上映 的 国外 纪录片 灯泡 阴谋 给 我 播放 下 吧	0
我要 你 马上 告诉 我 到 十堰 的 复兴号 是 几点 的 呢	7
